Name,State,Distance to the Capital (Km),Total Population,Total Area,Density,HDI,URL
Guaraciama,Minas Gerais,399,5051 hab.,"392,051km²","12,9hab./km²","0,689",https://pt.wikipedia.org/wiki/Guaraciama
Grupiara,Minas Gerais,810,1373 hab.,"192,56km²","7,1hab./km²","0,774",https://pt.wikipedia.org/wiki/Grupiara
Grão Mogol,Minas Gerais,556,13901 hab.,"3889,622km²","3,6hab./km²","0,604",https://pt.wikipedia.org/wiki/Gr%C3%A3o_Mogol
Governador Valadares,Minas Gerais,320,257172 hab.,"2342,325km²","109,8hab./km²","0,727",https://pt.wikipedia.org/wiki/Governador_Valadares
Glaucilândia,Minas Gerais,448,2928 hab.,"145,632km²","20,1hab./km²","0,697",https://pt.wikipedia.org/wiki/Glaucil%C3%A2ndia
Goiabeira,Minas Gerais,455,3353 hab.,"112,443km²","29,8hab./km²","0,647",https://pt.wikipedia.org/wiki/Goiabeira_(Minas_Gerais)
Goianá,Minas Gerais,301,3659 hab.,"153,229km²","23,9hab./km²","0,741",https://pt.wikipedia.org/wiki/Goian%C3%A1
Gonzaga,Minas Gerais,300,6158 hab.,"209,348km²","29,4hab./km²","0,606",https://pt.wikipedia.org/wiki/Gonzaga
Gameleiras,Minas Gerais,723,4793 hab.,"1733,399km²","2,8hab./km²","0,650",https://pt.wikipedia.org/wiki/Gameleiras
Galileia,Minas Gerais,380,6817 hab.,"720,355km²","9,5hab./km²","0,654",https://pt.wikipedia.org/wiki/Galileia_(Minas_Gerais)
Gonçalves,Minas Gerais,458,4727 hab.,"187,596km²","25,2hab./km²","0,683",https://pt.wikipedia.org/wiki/Gon%C3%A7alves_(Minas_Gerais)
Funilândia,Minas Gerais,80,4686 hab.,"201,656km²","23,2hab./km²","0,706",https://pt.wikipedia.org/wiki/Funil%C3%A2ndia
Frutal,Minas Gerais,628,60508 hab.,"2426,966km²","24,9hab./km²","0,730",https://pt.wikipedia.org/wiki/Frutal
Frei Gaspar,Minas Gerais,335,5640 hab.,"628,303km²",9hab./km²,"0,621",https://pt.wikipedia.org/wiki/Frei_Gaspar
Fronteira dos Vales,Minas Gerais,780,4687 hab.,"317,826km²","14,7hab./km²","0,599",https://pt.wikipedia.org/wiki/Fronteira_dos_Vales
Fruta de Leite,Minas Gerais,613,5940 hab.,"758,422km²","7,8hab./km²","0,586",https://pt.wikipedia.org/wiki/Fruta_de_Leite
Franciscópolis,Minas Gerais,,5034 hab.,"715,870km²",7hab./km²,"0,605",https://pt.wikipedia.org/wiki/Francisc%C3%B3polis
Fronteira,Minas Gerais,658,18492 hab.,"199,228km²","92,8hab./km²","0,794",https://pt.wikipedia.org/wiki/Fronteira_(Minas_Gerais)
Frei Lagonegro,Minas Gerais,385,3391 hab.,"167,474km²","20,2hab./km²","0,612",https://pt.wikipedia.org/wiki/Frei_Lagonegro
Frei Inocêncio,Minas Gerais,355,8226 hab.,"468,196km²","17,6hab./km²","0,703",https://pt.wikipedia.org/wiki/Frei_Inoc%C3%AAncio
Francisco Sá,Minas Gerais,480,25983 hab.,"2749,393km²","9,5hab./km²","0,662",https://pt.wikipedia.org/wiki/Francisco_S%C3%A1_(Minas_Gerais)
Francisco Dumont,Minas Gerais,378,4867 hab.,"1553,326km²","3,1hab./km²","0,656",https://pt.wikipedia.org/wiki/Francisco_Dumont
Francisco Badaró,Minas Gerais,723,7366 hab.,"461,481km²",16hab./km²,"0,622",https://pt.wikipedia.org/wiki/Francisco_Badar%C3%B3
Fortuna de Minas,Minas Gerais,100,3093 hab.,"198,070km²","15,6hab./km²","0,716",https://pt.wikipedia.org/wiki/Fortuna_de_Minas
Fortaleza de Minas,Minas Gerais,375,4098 hab.,"218,854km²","18,7hab./km²","0,670",https://pt.wikipedia.org/wiki/Fortaleza_de_Minas
Fervedouro,Minas Gerais,336,10349 hab.,"357,272km²",29hab./km²,"0,686",https://pt.wikipedia.org/wiki/Fervedouro
Ferros,Minas Gerais,174,9949 hab.,"1088,795km²","9,1hab./km²","0,603",https://pt.wikipedia.org/wiki/Ferros
Fernandes Tourinho,Minas Gerais,303,3431 hab.,"151,875km²","22,6hab./km²","0,646",https://pt.wikipedia.org/wiki/Fernandes_Tourinho
Felixlândia,Minas Gerais,194,"13,978 hab.","1554,627km²",0hab./km²,"0,73",https://pt.wikipedia.org/wiki/Felixl%C3%A2ndia
Felisburgo,Minas Gerais,730,7409 hab.,"593,962km²","12,5hab./km²","0,583",https://pt.wikipedia.org/wiki/Felisburgo
Felício dos Santos,Minas Gerais,366,5133 hab.,"358,862km²","14,3hab./km²","0,657",https://pt.wikipedia.org/wiki/Fel%C3%ADcio_dos_Santos
Faria Lemos,Minas Gerais,362,3262 hab.,"165,654km²","19,7hab./km²","0,716",https://pt.wikipedia.org/wiki/Faria_Lemos
Fama,Minas Gerais,362,2348 hab.,"86,132km²","27,3hab./km²","0,717",https://pt.wikipedia.org/wiki/Fama_(Minas_Gerais)
Extrema,Minas Gerais,492,53482 hab.,"243,099km²",220hab./km²,"0,732",https://pt.wikipedia.org/wiki/Extrema
Ewbank da Câmara,Minas Gerais,241,3914 hab.,"103,834km²","37,7hab./km²","0,676",https://pt.wikipedia.org/wiki/Ewbank_da_C%C3%A2mara
Estrela do Sul,Minas Gerais,520,8057 hab.,"822,454km²","9,8hab./km²","0,696",https://pt.wikipedia.org/wiki/Estrela_do_Sul_(Minas_Gerais)
Estrela do Indaiá,Minas Gerais,240,2772 hab.,"635,981km²","4,4hab./km²","0,676",https://pt.wikipedia.org/wiki/Estrela_do_Indai%C3%A1
Estrela Dalva,Minas Gerais,411,2470 hab.,"131,877km²","18,7hab./km²","0,731",https://pt.wikipedia.org/wiki/Estrela_Dalva
Estiva,Minas Gerais,404,11449 hab.,"245,295km²","46,7hab./km²","0,691",https://pt.wikipedia.org/wiki/Estiva_(Minas_Gerais)
Espírito Santo do Dourado,Minas Gerais,400,4429 hab.,"263,849km²","16,8hab./km²","0,685",https://pt.wikipedia.org/wiki/Esp%C3%ADrito_Santo_do_Dourado
Espinosa,Minas Gerais,699,30443 hab.,"1868,970km²","16,3hab./km²","0,627",https://pt.wikipedia.org/wiki/Espinosa_(Minas_Gerais)
Espera Feliz,Minas Gerais,378,25122 hab.,"324,988km²","77,3hab./km²","0,663",https://pt.wikipedia.org/wiki/Espera_Feliz
Eugenópolis,Minas Gerais,409,10801 hab.,"309,395km²","34,9hab./km²","0,739",https://pt.wikipedia.org/wiki/Eugen%C3%B3polis
Esmeraldas,Minas Gerais,59,85598 hab.,"909,592km²","94,1hab./km²","0,748",https://pt.wikipedia.org/wiki/Esmeraldas_(Minas_Gerais)
Ervália,Minas Gerais,265,20951 hab.,"357,489km²","58,6hab./km²","0,625",https://pt.wikipedia.org/wiki/Erv%C3%A1lia
Entre Rios de Minas,Minas Gerais,110,15458 hab.,"456,796km²","33,8hab./km²","0,744",https://pt.wikipedia.org/wiki/Entre_Rios_de_Minas
Entre Folhas,Minas Gerais,271,5362 hab.,"85,390km²","62,8hab./km²","0,634",https://pt.wikipedia.org/wiki/Entre_Folhas
Engenheiro Navarro,Minas Gerais,340,6354 hab.,"608,306km²","10,4hab./km²","0,655",https://pt.wikipedia.org/wiki/Engenheiro_Navarro
Engenheiro Caldas,Minas Gerais,319,11134 hab.,"187,058km²","59,5hab./km²","0,644",https://pt.wikipedia.org/wiki/Engenheiro_Caldas
Elói Mendes,Minas Gerais,328,26336 hab.,"499,537km²","52,7hab./km²","0,685",https://pt.wikipedia.org/wiki/El%C3%B3i_Mendes
Durandé,Minas Gerais,319,7841 hab.,"217,778km²",36hab./km²,"0,675",https://pt.wikipedia.org/wiki/Durand%C3%A9
Douradoquara,Minas Gerais,514,1829 hab.,"313,370km²","5,8hab./km²","0,776",https://pt.wikipedia.org/wiki/Douradoquara
Doresópolis,Minas Gerais,249,1440 hab.,"153,087km²","9,4hab./km²","0,755",https://pt.wikipedia.org/wiki/Dores%C3%B3polis
Dores do Turvo,Minas Gerais,323,4439 hab.,"231,285km²","19,2hab./km²","0,711",https://pt.wikipedia.org/wiki/Dores_do_Turvo
Dores do Indaiá,Minas Gerais,255,13781 hab.,"1110,641km²","12,4hab./km²","0,752",https://pt.wikipedia.org/wiki/Dores_do_Indai%C3%A1
Dores de Guanhães,Minas Gerais,214,5029 hab.,"381,826km²","13,2hab./km²","0,666",https://pt.wikipedia.org/wiki/Dores_de_Guanh%C3%A3es
Dores de Campos,Minas Gerais,204,10007 hab.,"124,842km²","80,2hab./km²","0,760",https://pt.wikipedia.org/wiki/Dores_de_Campos
Dona Euzébia,Minas Gerais,287,6093 hab.,"54,466km²","111,9hab./km²","0,743",https://pt.wikipedia.org/wiki/Dona_Euz%C3%A9bia
Dom Viçoso,Minas Gerais,412,2994 hab.,"113,178km²","26,5hab./km²","0,687",https://pt.wikipedia.org/wiki/Dom_Vi%C3%A7oso
Dom Silvério,Minas Gerais,178,5227 hab.,"194,972km²","26,8hab./km²","0,709",https://pt.wikipedia.org/wiki/Dom_Silv%C3%A9rio
Dom Joaquim,Minas Gerais,200,4535 hab.,"406,672km²","11,2hab./km²","0,652",https://pt.wikipedia.org/wiki/Dom_Joaquim
Dom Bosco,Minas Gerais,548,3818 hab.,"817,383km²","4,7hab./km²","0,673",https://pt.wikipedia.org/wiki/Dom_Bosco_(Minas_Gerais)
Divisópolis,Minas Gerais,786,9838 hab.,"965,070km²","10,2hab./km²","0,605",https://pt.wikipedia.org/wiki/Divis%C3%B3polis
Divisa Nova,Minas Gerais,460,6068 hab.,"216,697km²",28hab./km²,"0,670",https://pt.wikipedia.org/wiki/Divisa_Nova
Divisa Alegre,Minas Gerais,742,6946 hab.,"118,477km²","58,6hab./km²","0,656",https://pt.wikipedia.org/wiki/Divisa_Alegre
Divinópolis,Minas Gerais,120,242328 hab.,"708,115km²","342,2hab./km²","0,764",https://pt.wikipedia.org/wiki/Divin%C3%B3polis
Dom Cavati,Minas Gerais,280,4904 hab.,"59,52km²","82,4hab./km²","0,688",https://pt.wikipedia.org/wiki/Dom_Cavati
Divinolândia de Minas,Minas Gerais,290,6516 hab.,"133,120km²","48,9hab./km²","0,623",https://pt.wikipedia.org/wiki/Divinol%C3%A2ndia_de_Minas
Divino das Laranjeiras,Minas Gerais,380,4979 hab.,"342,249km²","14,5hab./km²","0,661",https://pt.wikipedia.org/wiki/Divino_das_Laranjeiras
Divino,Minas Gerais,350,20706 hab.,"337,776km²","61,3hab./km²","0,692",https://pt.wikipedia.org/wiki/Divino_(Minas_Gerais)
Dionísio,Minas Gerais,189,6847 hab.,"339,375km²","20,2hab./km²","0,702",https://pt.wikipedia.org/wiki/Dion%C3%ADsio_(Minas_Gerais)
Diogo de Vasconcelos,Minas Gerais,165,3549 hab.,"165,091km²","21,5hab./km²","0,601",https://pt.wikipedia.org/wiki/Diogo_de_Vasconcelos_(Minas_Gerais)
Desterro do Melo,Minas Gerais,197,2867 hab.,"142,279km²","20,2hab./km²","0,631",https://pt.wikipedia.org/wiki/Desterro_do_Melo
Desterro de Entre Rios,Minas Gerais,140,7653 hab.,"370,122km²","20,7hab./km²","0,704",https://pt.wikipedia.org/wiki/Desterro_de_Entre_Rios
Descoberto,Minas Gerais,338,4768 hab.,"213,198km²","22,4hab./km²","0,748",https://pt.wikipedia.org/wiki/Descoberto
Delta,Minas Gerais,,9707 hab.,"104,472km²","92,9hab./km²","0,75",https://pt.wikipedia.org/wiki/Delta_(Minas_Gerais)
Delfinópolis,Minas Gerais,430,7186 hab.,"1374,969km²","5,2hab./km²","0,740",https://pt.wikipedia.org/wiki/Delfin%C3%B3polis
Delfim Moreira,Minas Gerais,475,7952 hab.,"408,473km²","19,5hab./km²","0,669",https://pt.wikipedia.org/wiki/Delfim_Moreira_(Minas_Gerais)
Diamantina,Minas Gerais,292,47702 hab.,"3,891,659km²",,"0,716",https://pt.wikipedia.org/wiki/Diamantina
Datas,Minas Gerais,272,5465 hab.,"309,013km²","17,7hab./km²","0,694",https://pt.wikipedia.org/wiki/Datas_(Minas_Gerais)
Curvelo,Minas Gerais,168,83862 hab.,"3296,2km²","25,4hab./km²","0,713",https://pt.wikipedia.org/wiki/Curvelo
Curral de Dentro,Minas Gerais,750,6913 hab.,"568,263km²","12,2hab./km²","0,585",https://pt.wikipedia.org/wiki/Curral_de_Dentro
Cuparaque,Minas Gerais,497,5026 hab.,"226,750km²","22,2hab./km²","0,71",https://pt.wikipedia.org/wiki/Cuparaque
Cruzília,Minas Gerais,384,15417 hab.,"522,419km²","29,5hab./km²","0,695",https://pt.wikipedia.org/wiki/Cruz%C3%ADlia
Cruzeiro da Fortaleza,Minas Gerais,381,3521 hab.,"187,446km²","18,8hab./km²","0,795",https://pt.wikipedia.org/wiki/Cruzeiro_da_Fortaleza
Crucilândia,Minas Gerais,,5434 hab.,"166,451km²","32,6hab./km²","0,718",https://pt.wikipedia.org/wiki/Crucil%C3%A2ndia
Cristina,Minas Gerais,416,10374 hab.,"311,330km²","33,3hab./km²","0,668",https://pt.wikipedia.org/wiki/Cristina_(Minas_Gerais)
Cristiano Otoni,Minas Gerais,115 Km,4667 hab.,"132,869km²","35,1hab./km²","0,738",https://pt.wikipedia.org/wiki/Cristiano_Otoni
Cristália,Minas Gerais,572,5121 hab.,"840,673km²","6,1hab./km²","0,647",https://pt.wikipedia.org/wiki/Crist%C3%A1lia
Cristais,Minas Gerais,255,13060 hab.,"627,704km²","20,8hab./km²","0,754",https://pt.wikipedia.org/wiki/Cristais_(Minas_Gerais)
Crisólita,Minas Gerais,,5265 hab.,"966,202km²","5,4hab./km²","0,585",https://pt.wikipedia.org/wiki/Cris%C3%B3lita
Couto de Magalhães de Minas,Minas Gerais,324,4245 hab.,"485,654km²","8,7hab./km²","0,712",https://pt.wikipedia.org/wiki/Couto_de_Magalh%C3%A3es_de_Minas
Córrego Novo,Minas Gerais,319,2814 hab.,"205,385km²","13,7hab./km²","0,632",https://pt.wikipedia.org/wiki/C%C3%B3rrego_Novo
Córrego Fundo,Minas Gerais,200,5821 hab.,"105,387km²","55,2hab./km²","0,678",https://pt.wikipedia.org/wiki/C%C3%B3rrego_Fundo
Córrego do Bom Jesus,Minas Gerais,445,3732 hab.,"123,263km²","30,3hab./km²","0,692",https://pt.wikipedia.org/wiki/C%C3%B3rrego_do_Bom_Jesus
Córrego Danta,Minas Gerais,230,3391 hab.,"644,920km²","5,3hab./km²","0,652",https://pt.wikipedia.org/wiki/C%C3%B3rrego_Danta
Coronel Xavier Chaves,Minas Gerais,174,3486 hab.,"140,954km²","24,7hab./km²","0,677",https://pt.wikipedia.org/wiki/Coronel_Xavier_Chaves
Coronel Pacheco,Minas Gerais,294,2983 hab.,"130,287km²","22,9hab./km²","0,736",https://pt.wikipedia.org/wiki/Coronel_Pacheco
Coronel Murta,Minas Gerais,627,9228 hab.,"813,853km²","11,3hab./km²","0,627",https://pt.wikipedia.org/wiki/Coronel_Murta
Coromandel,Minas Gerais,477,28894 hab.,"3313,313km²","8,7hab./km²","0,708",https://pt.wikipedia.org/wiki/Coromandel
Coroaci,Minas Gerais,306,10884 hab.,"576,274km²","18,9hab./km²","0,699",https://pt.wikipedia.org/wiki/Coroaci
Corinto,Minas Gerais,205,23901 hab.,"2524,503km²","9,5hab./km²","0,680",https://pt.wikipedia.org/wiki/Corinto_(Minas_Gerais)
Coronel Fabriciano,Minas Gerais,198,104736 hab.,"221,252km²","473,4hab./km²","0,755",https://pt.wikipedia.org/wiki/Coronel_Fabriciano
Coração de Jesus,Minas Gerais,463,25377 hab.,"2236,236km²","11,3hab./km²","0,687",https://pt.wikipedia.org/wiki/Cora%C3%A7%C3%A3o_de_Jesus_(Minas_Gerais)
Cordislândia,Minas Gerais,359,3200 hab.,"179,543km²","17,8hab./km²","0,660",https://pt.wikipedia.org/wiki/Cordisl%C3%A2ndia
Cordisburgo,Minas Gerais,115,8903 hab.,"824,67km²","10,8hab./km²","0,656",https://pt.wikipedia.org/wiki/Cordisburgo
Consolação,Minas Gerais,436,1727 hab.,"85,936km²","20,1hab./km²","0,673",https://pt.wikipedia.org/wiki/Consola%C3%A7%C3%A3o_(Minas_Gerais)
Contagem,Minas Gerais,21,621865 hab.,"195,045km²","3188,3hab./km²","0,756",https://pt.wikipedia.org/wiki/Contagem
Conselheiro Pena,Minas Gerais,400,22892 hab.,"1483,884km²","15,4hab./km²","0,662",https://pt.wikipedia.org/wiki/Conselheiro_Pena
Conselheiro Lafaiete,Minas Gerais,96,131621 hab.,"369,544km²","356,2hab./km²","0,761",https://pt.wikipedia.org/wiki/Conselheiro_Lafaiete
Congonhal,Minas Gerais,400,11706 hab.,"205,756km²","56,9hab./km²","0,712",https://pt.wikipedia.org/wiki/Congonhal
Cônego Marinho,Minas Gerais,634,7089 hab.,"1617,916km²","4,4hab./km²","0,639",https://pt.wikipedia.org/wiki/C%C3%B4nego_Marinho
Congonhas do Norte,Minas Gerais,244,4831 hab.,"405,671km²","11,9hab./km²","0,655",https://pt.wikipedia.org/wiki/Congonhas_do_Norte
Confins,Minas Gerais,40,7350 hab.,"42,355km²","173,5hab./km²","0,747",https://pt.wikipedia.org/wiki/Confins
Congonhas,Minas Gerais,75,52890 hab.,"304,067km²","173,9hab./km²","0,753",https://pt.wikipedia.org/wiki/Congonhas
Conquista,Minas Gerais,486,7000 hab.,"618,363km²","11,3hab./km²","0,779",https://pt.wikipedia.org/wiki/Conquista
Conceição do Pará,Minas Gerais,120,5162 hab.,"249,409km²","20,7hab./km²","0,749",https://pt.wikipedia.org/wiki/Concei%C3%A7%C3%A3o_do_Par%C3%A1
Conceição do Mato Dentro,Minas Gerais,167,23163 hab.,"1720,011km²","13,5hab./km²","0,634",https://pt.wikipedia.org/wiki/Concei%C3%A7%C3%A3o_do_Mato_Dentro
Conceição de Ipanema,Minas Gerais,374,4570 hab.,"253,935km²",18hab./km²,"0,676",https://pt.wikipedia.org/wiki/Concei%C3%A7%C3%A3o_de_Ipanema
Conceição das Pedras,Minas Gerais,423,2772 hab.,"101,562km²","27,3hab./km²","0,668",https://pt.wikipedia.org/wiki/Concei%C3%A7%C3%A3o_das_Pedras
Conceição das Alagoas,Minas Gerais,530,28381 hab.,"1340,250km²","21,2hab./km²","0,767",https://pt.wikipedia.org/wiki/Concei%C3%A7%C3%A3o_das_Alagoas
Conceição da Barra de Minas,Minas Gerais,223,3961 hab.,"273,048km²","14,5hab./km²","0,701",https://pt.wikipedia.org/wiki/Concei%C3%A7%C3%A3o_da_Barra_de_Minas
Conceição da Aparecida,Minas Gerais,381,9814 hab.,"349,489km²","28,1hab./km²","0,691",https://pt.wikipedia.org/wiki/Concei%C3%A7%C3%A3o_da_Aparecida
Comercinho,Minas Gerais,712,8298 hab.,"656,563km²","12,6hab./km²","0,593",https://pt.wikipedia.org/wiki/Comercinho
Comendador Gomes,Minas Gerais,617,2773 hab.,"1042,882km²","2,7hab./km²","0,795",https://pt.wikipedia.org/wiki/Comendador_Gomes
Coluna,Minas Gerais,361,8163 hab.,"348,492km²","23,4hab./km²","0,583",https://pt.wikipedia.org/wiki/Coluna_(Minas_Gerais)
Cláudio,Minas Gerais,139,28617 hab.,"630,278km²","45,4hab./km²","0,735",https://pt.wikipedia.org/wiki/Cl%C3%A1udio_(Minas_Gerais)
Claro dos Poções,Minas Gerais,495,7781 hab.,"705,965km²",11hab./km²,"0,685",https://pt.wikipedia.org/wiki/Claro_dos_Po%C3%A7%C3%B5es
Claraval,Minas Gerais,451,4843 hab.,"227,627km²","21,3hab./km²","0,698",https://pt.wikipedia.org/wiki/Claraval
Cipotânea,Minas Gerais,239,5581 hab.,"153,435km²","36,4hab./km²","0,643",https://pt.wikipedia.org/wiki/Cipot%C3%A2nea
Chiador,Minas Gerais,342,2865 hab.,"252,852km²","11,3hab./km²","0,711",https://pt.wikipedia.org/wiki/Chiador
Chapada Gaúcha,Minas Gerais,772,12355 hab.,"3255,189km²","3,8hab./km²","0,635",https://pt.wikipedia.org/wiki/Chapada_Ga%C3%BAcha
Chapada do Norte,Minas Gerais,522,10337 hab.,"830,833km²","12,4hab./km²","0,598",https://pt.wikipedia.org/wiki/Chapada_do_Norte
Coimbra,Minas Gerais,243,7117 hab.,"106,834km²","66,6hab./km²","0,756",https://pt.wikipedia.org/wiki/Coimbra_(Minas_Gerais)
Chalé,Minas Gerais,361,5704 hab.,"212,513km²","26,8hab./km²","0,720",https://pt.wikipedia.org/wiki/Chal%C3%A9_(Minas_Gerais)
Chácara,Minas Gerais,288,2737 hab.,"152,874km²","17,9hab./km²","0,724",https://pt.wikipedia.org/wiki/Ch%C3%A1cara_(Minas_Gerais)
Centralina,Minas Gerais,665,10343 hab.,"321,985km²","32,1hab./km²","0,75",https://pt.wikipedia.org/wiki/Centralina
Central de Minas,Minas Gerais,410,7017 hab.,"204,328km²","34,3hab./km²","0,665",https://pt.wikipedia.org/wiki/Central_de_Minas
Cedro do Abaeté,Minas Gerais,230,1081 hab.,"283,211km²","3,8hab./km²","0,748",https://pt.wikipedia.org/wiki/Cedro_do_Abaet%C3%A9
Caxambu,Minas Gerais,384,21656 hab.,"100,203km²","216,1hab./km²","0,743",https://pt.wikipedia.org/wiki/Caxambu
Catuti,Minas Gerais,652,4739 hab.,"287,812km²","16,5hab./km²","0,621",https://pt.wikipedia.org/wiki/Catuti
Catuji,Minas Gerais,514,7030 hab.,"419,380km²","16,8hab./km²","0,621",https://pt.wikipedia.org/wiki/Catuji
Catas Altas,Minas Gerais,121,5376 hab.,"240,042km²","22,4hab./km²","0,684",https://pt.wikipedia.org/wiki/Catas_Altas
Catas Altas da Noruega,Minas Gerais,142,3462 hab.,"143,366km²","24,1hab./km²","0,673",https://pt.wikipedia.org/wiki/Catas_Altas_da_Noruega
Cataguases,Minas Gerais,320,66261 hab.,"491,767km²","134,7hab./km²","0,794",https://pt.wikipedia.org/wiki/Cataguases
Cássia,Minas Gerais,392,17740 hab.,"665,802km²","26,6hab./km²","0,704",https://pt.wikipedia.org/wiki/C%C3%A1ssia_(Minas_Gerais)
Cascalho Rico,Minas Gerais,557,3037 hab.,"367,732km²","8,3hab./km²","0,788",https://pt.wikipedia.org/wiki/Cascalho_Rico
Casa Grande,Minas Gerais,142,2214 hab.,"157,994km²",14hab./km²,"0,711",https://pt.wikipedia.org/wiki/Casa_Grande
Carvalhos,Minas Gerais,380,4555 hab.,"282,587km²","16,1hab./km²","0,646",https://pt.wikipedia.org/wiki/Carvalhos_(Minas_Gerais)
Carvalhópolis,Minas Gerais,377,3563 hab.,"80,703km²","44,1hab./km²","0,724",https://pt.wikipedia.org/wiki/Carvalh%C3%B3polis
Carrancas,Minas Gerais,280,4049 hab.,"727,894km²","5,6hab./km²","0,75",https://pt.wikipedia.org/wiki/Carrancas
Carmo da Mata,Minas Gerais,160,11476 hab.,"357,178km²","32,1hab./km²","0,743",https://pt.wikipedia.org/wiki/Carmo_da_Mata
Carmópolis de Minas,Minas Gerais,125,17050 hab.,"400,621km²","42,6hab./km²","0,749",https://pt.wikipedia.org/wiki/Carm%C3%B3polis_de_Minas
Carmo de Minas,Minas Gerais,420,13752 hab.,"323,321km²","42,5hab./km²","0,682",https://pt.wikipedia.org/wiki/Carmo_de_Minas
Carmo do Rio Claro,Minas Gerais,374,20954 hab.,"1064,790km²","19,7hab./km²","0,733",https://pt.wikipedia.org/wiki/Carmo_do_Rio_Claro
Carneirinho,Minas Gerais,: 823km,9556 hab.,"2060,720km²","4,6hab./km²","0,763",https://pt.wikipedia.org/wiki/Carneirinho
Carmo do Cajuru,Minas Gerais,112,20018 hab.,"455,005km²",44hab./km²,"0,774",https://pt.wikipedia.org/wiki/Carmo_do_Cajuru
Carmo do Paranaíba,Minas Gerais,362,30334 hab.,"1307,119km²","23,2hab./km²","0,792",https://pt.wikipedia.org/wiki/Carmo_do_Parana%C3%ADba
Carmo da Cachoeira,Minas Gerais,230,11836 hab.,"505,947km²","23,4hab./km²","0,655",https://pt.wikipedia.org/wiki/Carmo_da_Cachoeira
Carmésia,Minas Gerais,208,2605 hab.,"259,103km²","10,1hab./km²","0,650",https://pt.wikipedia.org/wiki/Carm%C3%A9sia
Carlos Chagas,Minas Gerais,553,18615 hab.,"3202,984km²","5,8hab./km²","0,648",https://pt.wikipedia.org/wiki/Carlos_Chagas_(Minas_Gerais)
Careaçu,Minas Gerais,347,6721 hab.,"181,297km²","37,1hab./km²","0,683",https://pt.wikipedia.org/wiki/Carea%C3%A7u
Carandaí,Minas Gerais,137,23341 hab.,"486,409km²",48hab./km²,"0,76",https://pt.wikipedia.org/wiki/Caranda%C3%AD
Caraí,Minas Gerais,536,19548 hab.,"1242,345km²","15,7hab./km²","0,558",https://pt.wikipedia.org/wiki/Cara%C3%AD
Caputira,Minas Gerais,,9033 hab.,"188,112km²",48hab./km²,"0,615",https://pt.wikipedia.org/wiki/Caputira
Caranaíba,Minas Gerais,131,2933 hab.,"160,022km²","18,3hab./km²","0,706",https://pt.wikipedia.org/wiki/Carana%C3%ADba
Carangola,Minas Gerais,357,33000 hab.,"353,404km²","93,4hab./km²","0,695",https://pt.wikipedia.org/wiki/Carangola
Caratinga,Minas Gerais,311,87360 hab.,"1258,479km²","69,4hab./km²","0,706",https://pt.wikipedia.org/wiki/Caratinga
Capitólio,Minas Gerais,276,8693 hab.,"521,802km²","16,7hab./km²","0,710",https://pt.wikipedia.org/wiki/Capit%C3%B3lio_(Minas_Gerais)
Capitão Enéas,Minas Gerais,471,14108 hab.,"971,576km²","14,5hab./km²","0,667",https://pt.wikipedia.org/wiki/Capit%C3%A3o_En%C3%A9as
Capitão Andrade,Minas Gerais,235,5362 hab.,"275,603km²","19,5hab./km²","0,676",https://pt.wikipedia.org/wiki/Capit%C3%A3o_Andrade
Capinópolis,Minas Gerais,722,16655 hab.,"621,159km²","26,8hab./km²","0,766",https://pt.wikipedia.org/wiki/Capin%C3%B3polis
Capetinga,Minas Gerais,419,7152 hab.,"296,722km²","24,1hab./km²","0,675",https://pt.wikipedia.org/wiki/Capetinga
Capim Branco,Minas Gerais,56,10663 hab.,"94,147km²","113,3hab./km²","0,751",https://pt.wikipedia.org/wiki/Capim_Branco
Capelinha,Minas Gerais,427,39626 hab.,"965,377km²",41hab./km²,"0,653",https://pt.wikipedia.org/wiki/Capelinha
Capela Nova,Minas Gerais,135,4758 hab.,"110,955km²","42,9hab./km²","0,712",https://pt.wikipedia.org/wiki/Capela_Nova
Caparaó,Minas Gerais,361,5424 hab.,"130,694km²","41,5hab./km²","0,624",https://pt.wikipedia.org/wiki/Capara%C3%B3
Canaã,Minas Gerais,264,4715 hab.,"174,900km²",27hab./km²,"0,678",https://pt.wikipedia.org/wiki/Cana%C3%A3_(Minas_Gerais)
Cana Verde,Minas Gerais,280,5589 hab.,"212,367km²","26,3hab./km²","0,747",https://pt.wikipedia.org/wiki/Cana_Verde
Cantagalo,Minas Gerais,259,3974 hab.,"141,839km²",28hab./km²,"0,674",https://pt.wikipedia.org/wiki/Cantagalo_(Minas_Gerais)
Candeias,Minas Gerais,240,14592 hab.,"720,650km²","20,2hab./km²","0,723",https://pt.wikipedia.org/wiki/Candeias_(Minas_Gerais)
Canápolis,Minas Gerais,663,10608 hab.,"845,238km²","12,6hab./km²","0,722",https://pt.wikipedia.org/wiki/Can%C3%A1polis_(Minas_Gerais)
Campos Gerais,Minas Gerais,295,28774 hab.,"769,504km²","37,4hab./km²","0,682",https://pt.wikipedia.org/wiki/Campos_Gerais
Campo Florido,Minas Gerais,546,8466 hab.,"1261,726km²","6,7hab./km²","0,758",https://pt.wikipedia.org/wiki/Campo_Florido
Campo do Meio,Minas Gerais,315,11518 hab.,"273,830km²","42,1hab./km²","0,683",https://pt.wikipedia.org/wiki/Campo_do_Meio
